sample	group	view	value	combi	ntotal	ptotal
GSM4735801	GERD	Protozoa_Blood	FALSE	missing	N=14	D=8
GSM4735788	GERD	Protozoa_Blood	TRUE	Protozoa_Blood	N=14	D=8
GSM4735789	GERD	Protozoa_Blood	TRUE	Protozoa_Blood	N=14	D=8
GSM4735790	GERD	Protozoa_Blood	TRUE	Protozoa_Blood	N=14	D=8
GSM4735791	GERD	Protozoa_Blood	TRUE	Protozoa_Blood	N=14	D=8
GSM1022678	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1022679	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1022680	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1022681	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1022682	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1022683	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415912	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415913	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415914	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415915	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415916	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415917	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415918	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415919	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415920	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM1415921	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM3103946	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM3103947	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM3103948	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM3103949	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM3103950	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM3103951	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM3103952	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM3103953	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM3103954	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM3103955	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260265	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260266	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260267	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260268	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260269	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260270	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260271	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260272	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260273	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260274	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260275	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4260276	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4735795	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM4735797	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM4735802	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM4735803	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM4735804	EoE	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=78	D=8
GSM4735785	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4735787	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4735792	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4735793	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM4735794	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282507	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282508	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282509	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282510	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282511	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282512	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282513	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282514	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282515	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282516	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282517	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282518	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282519	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282520	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282521	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282522	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282523	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282524	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282525	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282526	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282527	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282528	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282529	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282530	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282531	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282532	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282533	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282534	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282535	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM5282536	EoE	Protozoa_Esophagus	FALSE	missing	N=78	D=8
GSM1022684	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022685	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022686	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022687	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022688	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM1022689	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735798	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735799	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735800	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735801	GERD	Protozoa_Esophagus	TRUE	Protozoa_Esophagus	N=14	D=8
GSM4735788	GERD	Protozoa_Esophagus	FALSE	missing	N=14	D=8
GSM4735789	GERD	Protozoa_Esophagus	FALSE	missing	N=14	D=8
GSM4735790	GERD	Protozoa_Esophagus	FALSE	missing	N=14	D=8
GSM4735791	GERD	Protozoa_Esophagus	FALSE	missing	N=14	D=8
GSM1022678	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1022679	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1022680	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1022681	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1022682	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1022683	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415912	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415913	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415914	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415915	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415916	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415917	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415918	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415919	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415920	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM1415921	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103946	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103947	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103948	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103949	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103950	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103951	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103952	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103953	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103954	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM3103955	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260265	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260266	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260267	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260268	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260269	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260270	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260271	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260272	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260273	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260274	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260275	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4260276	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4735795	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4735797	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4735802	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4735803	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4735804	EoE	Viral_Blood	FALSE	missing	N=78	D=48
GSM4735785	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM4735787	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM4735792	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM4735793	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM4735794	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282507	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282508	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282509	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282510	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282511	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282512	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282513	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282514	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282515	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282516	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282517	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282518	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282519	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282520	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282521	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282522	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282523	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282524	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282525	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282526	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282527	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282528	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282529	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282530	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282531	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282532	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282533	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282534	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282535	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM5282536	EoE	Viral_Blood	TRUE	Viral_Blood	N=78	D=48
GSM1022684	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM1022685	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM1022686	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM1022687	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM1022688	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM1022689	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM4735798	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM4735799	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM4735800	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM4735801	GERD	Viral_Blood	FALSE	missing	N=14	D=48
GSM4735788	GERD	Viral_Blood	TRUE	Viral_Blood	N=14	D=48
GSM4735789	GERD	Viral_Blood	TRUE	Viral_Blood	N=14	D=48
GSM4735790	GERD	Viral_Blood	TRUE	Viral_Blood	N=14	D=48
GSM4735791	GERD	Viral_Blood	TRUE	Viral_Blood	N=14	D=48
GSM1022678	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1022679	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1022680	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1022681	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1022682	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1022683	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415912	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415913	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415914	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415915	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415916	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415917	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415918	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415919	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415920	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM1415921	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM3103946	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM3103947	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM3103948	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM3103949	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM3103950	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM3103951	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM3103952	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM3103953	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM3103954	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM3103955	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260265	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260266	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260267	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260268	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260269	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260270	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260271	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260272	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260273	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260274	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260275	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4260276	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4735795	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM4735797	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM4735802	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM4735803	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM4735804	EoE	Viral_Esophagus	TRUE	Viral_Esophagus	N=78	D=7
GSM4735785	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4735787	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4735792	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4735793	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM4735794	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282507	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282508	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282509	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282510	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282511	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282512	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282513	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282514	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282515	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282516	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282517	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282518	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282519	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282520	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282521	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282522	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282523	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282524	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282525	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282526	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282527	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282528	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282529	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282530	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282531	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282532	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282533	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282534	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282535	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM5282536	EoE	Viral_Esophagus	FALSE	missing	N=78	D=7
GSM1022684	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022685	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022686	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022687	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022688	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM1022689	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735798	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735799	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735800	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735801	GERD	Viral_Esophagus	TRUE	Viral_Esophagus	N=14	D=7
GSM4735788	GERD	Viral_Esophagus	FALSE	missing	N=14	D=7
GSM4735789	GERD	Viral_Esophagus	FALSE	missing	N=14	D=7
GSM4735790	GERD	Viral_Esophagus	FALSE	missing	N=14	D=7
GSM4735791	GERD	Viral_Esophagus	FALSE	missing	N=14	D=7
